TIME,GEO,CURRENCY,TAX,NRG_CONS,VALUE
2023-S1,IT,PPS,I_TAX,KWH_LT1000,0.6508
2023-S2,IT,PPS,I_TAX,KWH_LT1000,0.5634
2024-S1,IT,PPS,I_TAX,KWH_LT1000,0.6264
2015-S1,CY,PPS,I_TAX,KWH_LT1000,0.2587
2015-S2,CY,PPS,I_TAX,KWH_LT1000,0.2342
2016-S1,CY,PPS,I_TAX,KWH_LT1000,0.2105
2016-S2,CY,PPS,I_TAX,KWH_LT1000,0.2218
2017-S1,CY,PPS,I_TAX,KWH_LT1000,0.2535
2017-S2,CY,PPS,I_TAX,KWH_LT1000,0.27
2018-S1,CY,PPS,I_TAX,KWH_LT1000,0.3315
2018-S2,CY,PPS,I_TAX,KWH_LT1000,0.3519
2019-S1,CY,PPS,I_TAX,KWH_LT1000,0.3678
2019-S2,CY,PPS,I_TAX,KWH_LT1000,0.3546
2020-S1,CY,PPS,I_TAX,KWH_LT1000,0.3872
2020-S2,CY,PPS,I_TAX,KWH_LT1000,0.3513
2021-S1,CY,PPS,I_TAX,KWH_LT1000,0.3948
2021-S2,CY,PPS,I_TAX,KWH_LT1000,0.4591
2022-S1,CY,PPS,I_TAX,KWH_LT1000,0.3972
2022-S2,CY,PPS,I_TAX,KWH_LT1000,0.6166
2023-S1,CY,PPS,I_TAX,KWH_LT1000,0.6725
2023-S2,CY,PPS,I_TAX,KWH_LT1000,0.7323
2024-S1,CY,PPS,I_TAX,KWH_LT1000,0.6939
2015-S1,LV,PPS,I_TAX,KWH_LT1000,0.2189
2015-S2,LV,PPS,I_TAX,KWH_LT1000,0.244
2016-S1,LV,PPS,I_TAX,KWH_LT1000,0.2424
2016-S2,LV,PPS,I_TAX,KWH_LT1000,0.2828
2017-S1,LV,PPS,I_TAX,KWH_LT1000,0.2693
2017-S2,LV,PPS,I_TAX,KWH_LT1000,0.2693
2018-S1,LV,PPS,I_TAX,KWH_LT1000,0.3135
2018-S2,LV,PPS,I_TAX,KWH_LT1000,0.2638
2019-S1,LV,PPS,I_TAX,KWH_LT1000,0.2779
2019-S2,LV,PPS,I_TAX,KWH_LT1000,0.3101
2020-S1,LV,PPS,I_TAX,KWH_LT1000,0.3081
2020-S2,LV,PPS,I_TAX,KWH_LT1000,0.3041
2021-S1,LV,PPS,I_TAX,KWH_LT1000,0.2978
2021-S2,LV,PPS,I_TAX,KWH_LT1000,0.3356
2022-S1,LV,PPS,I_TAX,KWH_LT1000,0.2647
2022-S2,LV,PPS,I_TAX,KWH_LT1000,0.448
2023-S1,LV,PPS,I_TAX,KWH_LT1000,0.4707
2023-S2,LV,PPS,I_TAX,KWH_LT1000,0.545
2024-S1,LV,PPS,I_TAX,KWH_LT1000,0.4654
2015-S1,LT,PPS,I_TAX,KWH_LT1000,0.2089
2015-S2,LT,PPS,I_TAX,KWH_LT1000,0.2113
2016-S1,LT,PPS,I_TAX,KWH_LT1000,0.2085
2016-S2,LT,PPS,I_TAX,KWH_LT1000,0.201
2017-S1,LT,PPS,I_TAX,KWH_LT1000,0.1764
2017-S2,LT,PPS,I_TAX,KWH_LT1000,0.1753
2018-S1,LT,PPS,I_TAX,KWH_LT1000,0.1701
2018-S2,LT,PPS,I_TAX,KWH_LT1000,0.1703
2019-S1,LT,PPS,I_TAX,KWH_LT1000,0.1942
2019-S2,LT,PPS,I_TAX,KWH_LT1000,0.1938
2020-S1,LT,PPS,I_TAX,KWH_LT1000,0.2194
2020-S2,LT,PPS,I_TAX,KWH_LT1000,0.1995
2021-S1,LT,PPS,I_TAX,KWH_LT1000,0.2134
2021-S2,LT,PPS,I_TAX,KWH_LT1000,0.2491
2022-S1,LT,PPS,I_TAX,KWH_LT1000,0.2462
2022-S2,LT,PPS,I_TAX,KWH_LT1000,0.4162
2023-S1,LT,PPS,I_TAX,KWH_LT1000,0.4159
2023-S2,LT,PPS,I_TAX,KWH_LT1000,0.3413
2024-S1,LT,PPS,I_TAX,KWH_LT1000,0.3326
2015-S1,LU,PPS,I_TAX,KWH_LT1000,0.2011
2015-S2,LU,PPS,I_TAX,KWH_LT1000,0.1998
2016-S1,LU,PPS,I_TAX,KWH_LT1000,0.1977
2016-S2,LU,PPS,I_TAX,KWH_LT1000,0.1971
2017-S1,LU,PPS,I_TAX,KWH_LT1000,0.217
2017-S2,LU,PPS,I_TAX,KWH_LT1000,0.2189
2018-S1,LU,PPS,I_TAX,KWH_LT1000,0.2332
2018-S2,LU,PPS,I_TAX,KWH_LT1000,0.2423
2019-S1,LU,PPS,I_TAX,KWH_LT1000,0.2741
2019-S2,LU,PPS,I_TAX,KWH_LT1000,0.2738
2020-S1,LU,PPS,I_TAX,KWH_LT1000,0.2744
2020-S2,LU,PPS,I_TAX,KWH_LT1000,0.2779
2021-S1,LU,PPS,I_TAX,KWH_LT1000,0.2611
2021-S2,LU,PPS,I_TAX,KWH_LT1000,0.2641
2022-S1,LU,PPS,I_TAX,KWH_LT1000,0.268
2022-S2,LU,PPS,I_TAX,KWH_LT1000,0.2655
2023-S1,LU,PPS,I_TAX,KWH_LT1000,0.3024
2023-S2,LU,PPS,I_TAX,KWH_LT1000,0.2843
2024-S1,LU,PPS,I_TAX,KWH_LT1000,0.2945
2015-S1,HU,PPS,I_TAX,KWH_LT1000,0.2252
2015-S2,HU,PPS,I_TAX,KWH_LT1000,0.2303
2016-S1,HU,PPS,I_TAX,KWH_LT1000,0.2247
2016-S2,HU,PPS,I_TAX,KWH_LT1000,0.2274
2017-S1,HU,PPS,I_TAX,KWH_LT1000,0.1989
2017-S2,HU,PPS,I_TAX,KWH_LT1000,0.2023
2018-S1,HU,PPS,I_TAX,KWH_LT1000,0.1808
2018-S2,HU,PPS,I_TAX,KWH_LT1000,0.1824
2019-S1,HU,PPS,I_TAX,KWH_LT1000,0.1746
2019-S2,HU,PPS,I_TAX,KWH_LT1000,0.1772
2020-S1,HU,PPS,I_TAX,KWH_LT1000,0.1637
2020-S2,HU,PPS,I_TAX,KWH_LT1000,0.1677
2021-S1,HU,PPS,I_TAX,KWH_LT1000,0.1499
2021-S2,HU,PPS,I_TAX,KWH_LT1000,0.159
2022-S1,HU,PPS,I_TAX,KWH_LT1000,0.142
2022-S2,HU,PPS,I_TAX,KWH_LT1000,0.1301
2023-S1,HU,PPS,I_TAX,KWH_LT1000,0.13
2023-S2,HU,PPS,I_TAX,KWH_LT1000,0.1249
2024-S1,HU,PPS,I_TAX,KWH_LT1000,0.1422
2015-S1,MT,PPS,I_TAX,KWH_LT1000,0.4661
2015-S2,MT,PPS,I_TAX,KWH_LT1000,0.4619
2016-S1,MT,PPS,I_TAX,KWH_LT1000,0.4392
2016-S2,MT,PPS,I_TAX,KWH_LT1000,0.4536
2017-S1,MT,PPS,I_TAX,KWH_LT1000,0.4867
2017-S2,MT,PPS,I_TAX,KWH_LT1000,0.4464
2018-S1,MT,PPS,I_TAX,KWH_LT1000,0.427
2018-S2,MT,PPS,I_TAX,KWH_LT1000,0.4306
2019-S1,MT,PPS,I_TAX,KWH_LT1000,0.4226
2019-S2,MT,PPS,I_TAX,KWH_LT1000,0.426
2020-S1,MT,PPS,I_TAX,KWH_LT1000,0.4224
2020-S2,MT,PPS,I_TAX,KWH_LT1000,0.4175
2021-S1,MT,PPS,I_TAX,KWH_LT1000,0.4205
2021-S2,MT,PPS,I_TAX,KWH_LT1000,0.4321
2022-S1,MT,PPS,I_TAX,KWH_LT1000,0.4294
2022-S2,MT,PPS,I_TAX,KWH_LT1000,0.4499
2023-S1,MT,PPS,I_TAX,KWH_LT1000,0.3867
2023-S2,MT,PPS,I_TAX,KWH_LT1000,0.4033
2024-S1,MT,PPS,I_TAX,KWH_LT1000,0.3517
2017-S1,NL,PPS,I_TAX,KWH_LT1000,-0.1025
2017-S2,NL,PPS,I_TAX,KWH_LT1000,-0.1053
2018-S1,NL,PPS,I_TAX,KWH_LT1000,-0.0227
2018-S2,NL,PPS,I_TAX,KWH_LT1000,-0.0446
2019-S1,NL,PPS,I_TAX,KWH_LT1000,0.0739
2019-S2,NL,PPS,I_TAX,KWH_LT1000,0.084
2020-S1,NL,PPS,I_TAX,KWH_LT1000,-0.2085
2020-S2,NL,PPS,I_TAX,KWH_LT1000,-0.2404
2021-S1,NL,PPS,I_TAX,KWH_LT1000,-0.2429
2021-S2,NL,PPS,I_TAX,KWH_LT1000,-0.2373
2022-S1,NL,PPS,I_TAX,KWH_LT1000,-0.7953
2022-S2,NL,PPS,I_TAX,KWH_LT1000,-0.6971
2023-S1,NL,PPS,I_TAX,KWH_LT1000,-0.2151
2023-S2,NL,PPS,I_TAX,KWH_LT1000,-0.2415
2024-S1,NL,PPS,I_TAX,KWH_LT1000,-0.0346
2015-S1,AT,PPS,I_TAX,KWH_LT1000,0.3212
2015-S2,AT,PPS,I_TAX,KWH_LT1000,0.3248
2016-S1,AT,PPS,I_TAX,KWH_LT1000,0.3438
2016-S2,AT,PPS,I_TAX,KWH_LT1000,0.3453
2017-S1,AT,PPS,I_TAX,KWH_LT1000,0.3278
2017-S2,AT,PPS,I_TAX,KWH_LT1000,0.3305
2018-S1,AT,PPS,I_TAX,KWH_LT1000,0.3241
2018-S2,AT,PPS,I_TAX,KWH_LT1000,0.3171
2019-S1,AT,PPS,I_TAX,KWH_LT1000,0.334
2019-S2,AT,PPS,I_TAX,KWH_LT1000,0.3385
2020-S1,AT,PPS,I_TAX,KWH_LT1000,0.3564
2020-S2,AT,PPS,I_TAX,KWH_LT1000,0.3531
2021-S1,AT,PPS,I_TAX,KWH_LT1000,0.3837
2021-S2,AT,PPS,I_TAX,KWH_LT1000,0.3935
2022-S1,AT,PPS,I_TAX,KWH_LT1000,0.3245
2022-S2,AT,PPS,I_TAX,KWH_LT1000,0.3191
2023-S1,AT,PPS,I_TAX,KWH_LT1000,0.3671
2023-S2,AT,PPS,I_TAX,KWH_LT1000,0.3768
2024-S1,AT,PPS,I_TAX,KWH_LT1000,0.353
2015-S1,PL,PPS,I_TAX,KWH_LT1000,0.3139
2015-S2,PL,PPS,I_TAX,KWH_LT1000,0.3144
2016-S1,PL,PPS,I_TAX,KWH_LT1000,0.2959
2016-S2,PL,PPS,I_TAX,KWH_LT1000,0.309
2017-S1,PL,PPS,I_TAX,KWH_LT1000,0.3163
2017-S2,PL,PPS,I_TAX,KWH_LT1000,0.3188
2018-S1,PL,PPS,I_TAX,KWH_LT1000,0.2823
2018-S2,PL,PPS,I_TAX,KWH_LT1000,0.3007
2019-S1,PL,PPS,I_TAX,KWH_LT1000,0.2907
2019-S2,PL,PPS,I_TAX,KWH_LT1000,0.3009
2020-S1,PL,PPS,I_TAX,KWH_LT1000,0.3237
2020-S2,PL,PPS,I_TAX,KWH_LT1000,0.3515
2021-S1,PL,PPS,I_TAX,KWH_LT1000,0.3773
2021-S2,PL,PPS,I_TAX,KWH_LT1000,0.3825
2022-S1,PL,PPS,I_TAX,KWH_LT1000,0.3404
2022-S2,PL,PPS,I_TAX,KWH_LT1000,0.3791
2023-S1,PL,PPS,I_TAX,KWH_LT1000,0.4295
2023-S2,PL,PPS,I_TAX,KWH_LT1000,0.4105
2024-S1,PL,PPS,I_TAX,KWH_LT1000,0.4219
2015-S1,PT,PPS,I_TAX,KWH_LT1000,0.498
2015-S2,PT,PPS,I_TAX,KWH_LT1000,0.5096
2016-S1,PT,PPS,I_TAX,KWH_LT1000,0.4905
2016-S2,PT,PPS,I_TAX,KWH_LT1000,0.5063
2017-S1,PT,PPS,I_TAX,KWH_LT1000,0.4632
2017-S2,PT,PPS,I_TAX,KWH_LT1000,0.4627
2018-S1,PT,PPS,I_TAX,KWH_LT1000,0.484
2018-S2,PT,PPS,I_TAX,KWH_LT1000,0.4822
2019-S1,PT,PPS,I_TAX,KWH_LT1000,0.4476
2019-S2,PT,PPS,I_TAX,KWH_LT1000,0.4541
2020-S1,PT,PPS,I_TAX,KWH_LT1000,0.4539
2020-S2,PT,PPS,I_TAX,KWH_LT1000,0.459
2021-S1,PT,PPS,I_TAX,KWH_LT1000,0.4674
2021-S2,PT,PPS,I_TAX,KWH_LT1000,0.4932
2022-S1,PT,PPS,I_TAX,KWH_LT1000,0.4936
2022-S2,PT,PPS,I_TAX,KWH_LT1000,0.4904
2023-S1,PT,PPS,I_TAX,KWH_LT1000,0.4565
2023-S2,PT,PPS,I_TAX,KWH_LT1000,0.4261
2024-S1,PT,PPS,I_TAX,KWH_LT1000,0.4754
2015-S1,RO,PPS,I_TAX,KWH_LT1000,0.2658
2015-S2,RO,PPS,I_TAX,KWH_LT1000,0.2736
2016-S1,RO,PPS,I_TAX,KWH_LT1000,0.2685
2016-S2,RO,PPS,I_TAX,KWH_LT1000,0.2604
2017-S1,RO,PPS,I_TAX,KWH_LT1000,0.2343
2017-S2,RO,PPS,I_TAX,KWH_LT1000,0.2532
2018-S1,RO,PPS,I_TAX,KWH_LT1000,0.2516
2018-S2,RO,PPS,I_TAX,KWH_LT1000,0.247
2019-S1,RO,PPS,I_TAX,KWH_LT1000,0.2524
2019-S2,RO,PPS,I_TAX,KWH_LT1000,0.2687
2020-S1,RO,PPS,I_TAX,KWH_LT1000,0.2773
2020-S2,RO,PPS,I_TAX,KWH_LT1000,0.2782
2021-S1,RO,PPS,I_TAX,KWH_LT1000,0.3001
2021-S2,RO,PPS,I_TAX,KWH_LT1000,0.3076
2022-S1,RO,PPS,I_TAX,KWH_LT1000,0.4038
2022-S2,RO,PPS,I_TAX,KWH_LT1000,0.6403
2023-S1,RO,PPS,I_TAX,KWH_LT1000,0.2874
2023-S2,RO,PPS,I_TAX,KWH_LT1000,0.289
2024-S1,RO,PPS,I_TAX,KWH_LT1000,0.2886
2015-S1,SI,PPS,I_TAX,KWH_LT1000,0.2742
2015-S2,SI,PPS,I_TAX,KWH_LT1000,0.278
2016-S1,SI,PPS,I_TAX,KWH_LT1000,0.2368
2016-S2,SI,PPS,I_TAX,KWH_LT1000,0.2378
2017-S1,SI,PPS,I_TAX,KWH_LT1000,0.3177
2017-S2,SI,PPS,I_TAX,KWH_LT1000,0.3053
2018-S1,SI,PPS,I_TAX,KWH_LT1000,0.4051
2018-S2,SI,PPS,I_TAX,KWH_LT1000,0.3664
2019-S1,SI,PPS,I_TAX,KWH_LT1000,0.4009
2019-S2,SI,PPS,I_TAX,KWH_LT1000,0.3607
2020-S1,SI,PPS,I_TAX,KWH_LT1000,0.2833
2020-S2,SI,PPS,I_TAX,KWH_LT1000,0.3613
2021-S1,SI,PPS,I_TAX,KWH_LT1000,0.4128
2021-S2,SI,PPS,I_TAX,KWH_LT1000,0.3618
2022-S1,SI,PPS,I_TAX,KWH_LT1000,0.2859
2022-S2,SI,PPS,I_TAX,KWH_LT1000,0.3652
2023-S1,SI,PPS,I_TAX,KWH_LT1000,0.396
2023-S2,SI,PPS,I_TAX,KWH_LT1000,0.3695
2024-S1,SI,PPS,I_TAX,KWH_LT1000,0.4277
2015-S1,SK,PPS,I_TAX,KWH_LT1000,0.3673
2015-S2,SK,PPS,I_TAX,KWH_LT1000,0.3803
2016-S1,SK,PPS,I_TAX,KWH_LT1000,0.3293
2016-S2,SK,PPS,I_TAX,KWH_LT1000,0.3923
2017-S1,SK,PPS,I_TAX,KWH_LT1000,0.3191
2017-S2,SK,PPS,I_TAX,KWH_LT1000,0.3126
2018-S1,SK,PPS,I_TAX,KWH_LT1000,0.3203
2018-S2,SK,PPS,I_TAX,KWH_LT1000,0.3086
2019-S1,SK,PPS,I_TAX,KWH_LT1000,0.3246
2019-S2,SK,PPS,I_TAX,KWH_LT1000,0.3157
2020-S1,SK,PPS,I_TAX,KWH_LT1000,0.3207
2020-S2,SK,PPS,I_TAX,KWH_LT1000,0.3329
2021-S1,SK,PPS,I_TAX,KWH_LT1000,0.3197
2021-S2,SK,PPS,I_TAX,KWH_LT1000,0.3176
2022-S1,SK,PPS,I_TAX,KWH_LT1000,0.3359
2022-S2,SK,PPS,I_TAX,KWH_LT1000,0.3587
2023-S1,SK,PPS,I_TAX,KWH_LT1000,0.3773
2023-S2,SK,PPS,I_TAX,KWH_LT1000,0.3807
2024-S1,SK,PPS,I_TAX,KWH_LT1000,0.3265
2015-S1,FI,PPS,I_TAX,KWH_LT1000,0.2444
2015-S2,FI,PPS,I_TAX,KWH_LT1000,0.243
2016-S1,FI,PPS,I_TAX,KWH_LT1000,0.253
2016-S2,FI,PPS,I_TAX,KWH_LT1000,0.2605
2017-S1,FI,PPS,I_TAX,KWH_LT1000,0.2697
2017-S2,FI,PPS,I_TAX,KWH_LT1000,0.2745
2018-S1,FI,PPS,I_TAX,KWH_LT1000,0.2744
2018-S2,FI,PPS,I_TAX,KWH_LT1000,0.29
2019-S1,FI,PPS,I_TAX,KWH_LT1000,0.2954
2019-S2,FI,PPS,I_TAX,KWH_LT1000,0.3
2020-S1,FI,PPS,I_TAX,KWH_LT1000,0.2892
2020-S2,FI,PPS,I_TAX,KWH_LT1000,0.2958
2021-S1,FI,PPS,I_TAX,KWH_LT1000,0.2913
2021-S2,FI,PPS,I_TAX,KWH_LT1000,0.3003
2022-S1,FI,PPS,I_TAX,KWH_LT1000,0.3089
2022-S2,FI,PPS,I_TAX,KWH_LT1000,0.3595
2023-S1,FI,PPS,I_TAX,KWH_LT1000,0.3556
2023-S2,FI,PPS,I_TAX,KWH_LT1000,0.3328
2024-S1,FI,PPS,I_TAX,KWH_LT1000,0.3459
2015-S1,SE,PPS,I_TAX,KWH_LT1000,0.3092
2015-S2,SE,PPS,I_TAX,KWH_LT1000,0.269
2016-S1,SE,PPS,I_TAX,KWH_LT1000,0.3096
2016-S2,SE,PPS,I_TAX,KWH_LT1000,0.2935
2017-S1,SE,PPS,I_TAX,KWH_LT1000,0.321
2017-S2,SE,PPS,I_TAX,KWH_LT1000,0.3165
2018-S1,SE,PPS,I_TAX,KWH_LT1000,0.3657
2018-S2,SE,PPS,I_TAX,KWH_LT1000,0.3641
2019-S1,SE,PPS,I_TAX,KWH_LT1000,0.3756
2019-S2,SE,PPS,I_TAX,KWH_LT1000,0.36
2020-S1,SE,PPS,I_TAX,KWH_LT1000,0.281
2020-S2,SE,PPS,I_TAX,KWH_LT1000,0.2778
2021-S1,SE,PPS,I_TAX,KWH_LT1000,0.312
2021-S2,SE,PPS,I_TAX,KWH_LT1000,0.3631
2022-S1,SE,PPS,I_TAX,KWH_LT1000,0.3595
2022-S2,SE,PPS,I_TAX,KWH_LT1000,0.3889
2023-S1,SE,PPS,I_TAX,KWH_LT1000,0.3825
2023-S2,SE,PPS,I_TAX,KWH_LT1000,0.3286
2024-S1,SE,PPS,I_TAX,KWH_LT1000,0.3744
2015-S1,IS,PPS,I_TAX,KWH_LT1000,0.265
2015-S2,IS,PPS,I_TAX,KWH_LT1000,0.2677
2016-S1,IS,PPS,I_TAX,KWH_LT1000,0.2633
2016-S2,IS,PPS,I_TAX,KWH_LT1000,0.2625
2017-S1,IS,PPS,I_TAX,KWH_LT1000,0.2447
2017-S2,IS,PPS,I_TAX,KWH_LT1000,0.245
2018-S1,IS,PPS,I_TAX,KWH_LT1000,0.2296
2018-S2,IS,PPS,I_TAX,KWH_LT1000,0.2307
2019-S1,IS,PPS,I_TAX,KWH_LT1000,0.2247
2019-S2,IS,PPS,I_TAX,KWH_LT1000,0.2243
2020-S1,IS,PPS,I_TAX,KWH_LT1000,0.2108
2020-S2,IS,PPS,I_TAX,KWH_LT1000,0.2132
2021-S1,IS,PPS,I_TAX,KWH_LT1000,0.2183
2021-S2,IS,PPS,I_TAX,KWH_LT1000,0.2174
2022-S1,IS,PPS,I_TAX,KWH_LT1000,0.223
2022-S2,IS,PPS,I_TAX,KWH_LT1000,0.2305
2023-S1,IS,PPS,I_TAX,KWH_LT1000,0.2451
2023-S2,IS,PPS,I_TAX,KWH_LT1000,0.2521
2024-S1,IS,PPS,I_TAX,KWH_LT1000,0.2647
2015-S1,NO,PPS,I_TAX,KWH_LT1000,0.2792
2015-S2,NO,PPS,I_TAX,KWH_LT1000,0.2719
2016-S1,NO,PPS,I_TAX,KWH_LT1000,0.2731
2016-S2,NO,PPS,I_TAX,KWH_LT1000,0.2766
2017-S1,NO,PPS,I_TAX,KWH_LT1000,0.2604
2017-S2,NO,PPS,I_TAX,KWH_LT1000,0.2605
2018-S1,NO,PPS,I_TAX,KWH_LT1000,0.2808
2018-S2,NO,PPS,I_TAX,KWH_LT1000,0.2921
2019-S1,NO,PPS,I_TAX,KWH_LT1000,0.2897
2019-S2,NO,PPS,I_TAX,KWH_LT1000,0.2859
2020-S1,NO,PPS,I_TAX,KWH_LT1000,0.2565
2020-S2,NO,PPS,I_TAX,KWH_LT1000,0.2546
2021-S1,NO,PPS,I_TAX,KWH_LT1000,0.2893
2021-S2,NO,PPS,I_TAX,KWH_LT1000,0.3289
2022-S1,NO,PPS,I_TAX,KWH_LT1000,0.3054
2022-S2,NO,PPS,I_TAX,KWH_LT1000,0.376
2023-S1,NO,PPS,I_TAX,KWH_LT1000,0.3685
2023-S2,NO,PPS,I_TAX,KWH_LT1000,0.4084
2024-S1,NO,PPS,I_TAX,KWH_LT1000,0.4121
2015-S1,UK,PPS,I_TAX,KWH_LT1000,0.2037
2015-S2,UK,PPS,I_TAX,KWH_LT1000,0.2084
2016-S1,UK,PPS,I_TAX,KWH_LT1000,0.2094
2016-S2,UK,PPS,I_TAX,KWH_LT1000,0.2568
2017-S1,UK,PPS,I_TAX,KWH_LT1000,0.2228
2017-S2,UK,PPS,I_TAX,KWH_LT1000,0.2419
2018-S1,UK,PPS,I_TAX,KWH_LT1000,0.2374
2018-S2,UK,PPS,I_TAX,KWH_LT1000,0.2598
2019-S1,UK,PPS,I_TAX,KWH_LT1000,0.261
2019-S2,UK,PPS,I_TAX,KWH_LT1000,0.294
2020-S1,UK,PPS,I_TAX,KWH_LT1000,0.2579
2015-S1,BA,PPS,I_TAX,KWH_LT1000,0.5063
2015-S2,BA,PPS,I_TAX,KWH_LT1000,0.4188
2016-S1,BA,PPS,I_TAX,KWH_LT1000,0.4507
2016-S2,BA,PPS,I_TAX,KWH_LT1000,0.4308
2017-S1,BA,PPS,I_TAX,KWH_LT1000,0.4389
2017-S2,BA,PPS,I_TAX,KWH_LT1000,0.3986
2018-S1,BA,PPS,I_TAX,KWH_LT1000,0.4337
2018-S2,BA,PPS,I_TAX,KWH_LT1000,0.3703
2019-S1,BA,PPS,I_TAX,KWH_LT1000,0.4069
2019-S2,BA,PPS,I_TAX,KWH_LT1000,0.3645
2020-S1,BA,PPS,I_TAX,KWH_LT1000,0.4158
2020-S2,BA,PPS,I_TAX,KWH_LT1000,0.4056
2021-S1,BA,PPS,I_TAX,KWH_LT1000,0.4191
2021-S2,BA,PPS,I_TAX,KWH_LT1000,0.3608
2022-S1,BA,PPS,I_TAX,KWH_LT1000,0.4078
2022-S2,BA,PPS,I_TAX,KWH_LT1000,0.3793
2023-S1,BA,PPS,I_TAX,KWH_LT1000,0.438
2023-S2,BA,PPS,I_TAX,KWH_LT1000,0.3581
2024-S1,BA,PPS,I_TAX,KWH_LT1000,0.53
2015-S1,ME,PPS,I_TAX,KWH_LT1000,0.4341
2015-S2,ME,PPS,I_TAX,KWH_LT1000,0.4083
2016-S1,ME,PPS,I_TAX,KWH_LT1000,0.4213
2016-S2,ME,PPS,I_TAX,KWH_LT1000,0.3881
2017-S1,ME,PPS,I_TAX,KWH_LT1000,0.3572
2017-S2,ME,PPS,I_TAX,KWH_LT1000,0.3297
2018-S1,ME,PPS,I_TAX,KWH_LT1000,0.3546
2018-S2,ME,PPS,I_TAX,KWH_LT1000,0.3294
2019-S1,ME,PPS,I_TAX,KWH_LT1000,0.3579
2019-S2,ME,PPS,I_TAX,KWH_LT1000,0.328
2020-S1,ME,PPS,I_TAX,KWH_LT1000,0.347
2020-S2,ME,PPS,I_TAX,KWH_LT1000,0.3319
2021-S1,ME,PPS,I_TAX,KWH_LT1000,0.3339
2021-S2,ME,PPS,I_TAX,KWH_LT1000,0.291
2022-S1,ME,PPS,I_TAX,KWH_LT1000,0.3091
2022-S2,ME,PPS,I_TAX,KWH_LT1000,0.2851
2023-S1,ME,PPS,I_TAX,KWH_LT1000,0.292
2023-S2,ME,PPS,I_TAX,KWH_LT1000,0.27
2024-S1,ME,PPS,I_TAX,KWH_LT1000,0.2782
2015-S1,MK,PPS,I_TAX,KWH_LT1000,0.2055
2015-S2,MK,PPS,I_TAX,KWH_LT1000,0.2067
2016-S1,MK,PPS,I_TAX,KWH_LT1000,0.201
2016-S2,MK,PPS,I_TAX,KWH_LT1000,0.2004
2017-S1,MK,PPS,I_TAX,KWH_LT1000,0.185
2017-S2,MK,PPS,I_TAX,KWH_LT1000,0.1847
2018-S1,MK,PPS,I_TAX,KWH_LT1000,0.1758
2018-S2,MK,PPS,I_TAX,KWH_LT1000,0.176
2019-S1,MK,PPS,I_TAX,KWH_LT1000,0.1755
2019-S2,MK,PPS,I_TAX,KWH_LT1000,0.176
2020-S1,MK,PPS,I_TAX,KWH_LT1000,0.1737
2020-S2,MK,PPS,I_TAX,KWH_LT1000,0.1835
2021-S1,MK,PPS,I_TAX,KWH_LT1000,0.1861
2021-S2,MK,PPS,I_TAX,KWH_LT1000,0.1796
2022-S1,MK,PPS,I_TAX,KWH_LT1000,0.2001
2022-S2,MK,PPS,I_TAX,KWH_LT1000,0.2227
2023-S1,MK,PPS,I_TAX,KWH_LT1000,0.2209
2023-S2,MK,PPS,I_TAX,KWH_LT1000,0.2457
2024-S1,MK,PPS,I_TAX,KWH_LT1000,0.4252
2015-S1,AL,PPS,I_TAX,KWH_LT1000,0.1843
2015-S2,AL,PPS,I_TAX,KWH_LT1000,0.1957
2016-S1,AL,PPS,I_TAX,KWH_LT1000,0.1967
2016-S2,AL,PPS,I_TAX,KWH_LT1000,0.1964
2017-S1,AL,PPS,I_TAX,KWH_LT1000,0.1844
2017-S2,AL,PPS,I_TAX,KWH_LT1000,0.1844
2018-S2,AL,PPS,I_TAX,KWH_LT1000,0.1835
2019-S1,AL,PPS,I_TAX,KWH_LT1000,0.1852
2019-S2,AL,PPS,I_TAX,KWH_LT1000,0.1852
2020-S1,AL,PPS,I_TAX,KWH_LT1000,0.1792
2020-S2,AL,PPS,I_TAX,KWH_LT1000,0.1792
2021-S1,AL,PPS,I_TAX,KWH_LT1000,0.1771
2021-S2,AL,PPS,I_TAX,KWH_LT1000,0.1771
2022-S1,AL,PPS,I_TAX,KWH_LT1000,0.1778
2022-S2,AL,PPS,I_TAX,KWH_LT1000,0.1778
2023-S1,AL,PPS,I_TAX,KWH_LT1000,0.1789
2023-S2,AL,PPS,I_TAX,KWH_LT1000,0.1792
2024-S1,AL,PPS,I_TAX,KWH_LT1000,0.1812
2015-S1,RS,PPS,I_TAX,KWH_LT1000,0.3105
2015-S2,RS,PPS,I_TAX,KWH_LT1000,0.4817
2016-S1,RS,PPS,I_TAX,KWH_LT1000,0.5461
2016-S2,RS,PPS,I_TAX,KWH_LT1000,0.4933
2017-S1,RS,PPS,I_TAX,KWH_LT1000,0.5061
2017-S2,RS,PPS,I_TAX,KWH_LT1000,0.4644
2018-S1,RS,PPS,I_TAX,KWH_LT1000,0.5029
2018-S2,RS,PPS,I_TAX,KWH_LT1000,0.4564
2019-S1,RS,PPS,I_TAX,KWH_LT1000,0.4978
2019-S2,RS,PPS,I_TAX,KWH_LT1000,0.4438
2020-S1,RS,PPS,I_TAX,KWH_LT1000,0.5071
2020-S2,RS,PPS,I_TAX,KWH_LT1000,0.464
2021-S1,RS,PPS,I_TAX,KWH_LT1000,0.5252
2021-S2,RS,PPS,I_TAX,KWH_LT1000,0.5075
2022-S1,RS,PPS,I_TAX,KWH_LT1000,0.5742
2022-S2,RS,PPS,I_TAX,KWH_LT1000,0.5215
