TIME,GEO,COFOG99,UNIT,VALUE
2009,NL,GF0703,PC_GDP,3.2
2010,NL,GF0703,PC_GDP,3.4
2011,NL,GF0703,PC_GDP,3.5
2012,NL,GF0703,PC_GDP,3.8
2013,NL,GF0703,PC_GDP,3.9
2014,NL,GF0703,PC_GDP,3.8
2015,NL,GF0703,PC_GDP,3.6
2016,NL,GF0703,PC_GDP,3.3
2017,NL,GF0703,PC_GDP,3.4
2018,NL,GF0703,PC_GDP,3.4
2019,NL,GF0703,PC_GDP,3.4
2020,NL,GF0703,PC_GDP,3.9
2021,NL,GF0703,PC_GDP,3.8
2022,NL,GF0703,PC_GDP,3.3
2000,AT,GF0703,PC_GDP,3.9
2001,AT,GF0703,PC_GDP,3.8
2002,AT,GF0703,PC_GDP,4.1
2003,AT,GF0703,PC_GDP,4.1
2004,AT,GF0703,PC_GDP,4.1
2005,AT,GF0703,PC_GDP,4.1
2006,AT,GF0703,PC_GDP,4
2007,AT,GF0703,PC_GDP,4
2008,AT,GF0703,PC_GDP,4.1
2009,AT,GF0703,PC_GDP,4.4
2010,AT,GF0703,PC_GDP,4.4
2011,AT,GF0703,PC_GDP,4.3
2012,AT,GF0703,PC_GDP,4.3
2013,AT,GF0703,PC_GDP,4.3
2014,AT,GF0703,PC_GDP,4.5
2015,AT,GF0703,PC_GDP,4.7
2016,AT,GF0703,PC_GDP,4.7
2017,AT,GF0703,PC_GDP,4.7
2018,AT,GF0703,PC_GDP,4.7
2019,AT,GF0703,PC_GDP,4.7
2020,AT,GF0703,PC_GDP,5.2
2021,AT,GF0703,PC_GDP,5.1
2022,AT,GF0703,PC_GDP,4.7
2001,PL,GF0703,PC_GDP,2.5
2002,PL,GF0703,PC_GDP,2.6
2003,PL,GF0703,PC_GDP,2.6
2004,PL,GF0703,PC_GDP,2.5
2005,PL,GF0703,PC_GDP,2.6
2006,PL,GF0703,PC_GDP,2.8
2007,PL,GF0703,PC_GDP,2.7
2008,PL,GF0703,PC_GDP,3
2009,PL,GF0703,PC_GDP,3.1
2010,PL,GF0703,PC_GDP,3.1
2011,PL,GF0703,PC_GDP,2.8
2012,PL,GF0703,PC_GDP,2.8
2013,PL,GF0703,PC_GDP,2.9
2014,PL,GF0703,PC_GDP,2.9
2015,PL,GF0703,PC_GDP,2.8
2016,PL,GF0703,PC_GDP,2.8
2017,PL,GF0703,PC_GDP,2.9
2018,PL,GF0703,PC_GDP,3
2019,PL,GF0703,PC_GDP,3.1
2020,PL,GF0703,PC_GDP,3.4
2021,PL,GF0703,PC_GDP,3.5
2022,PL,GF0703,PC_GDP,3.3
2000,PT,GF0703,PC_GDP,3.3
2001,PT,GF0703,PC_GDP,3.4
2002,PT,GF0703,PC_GDP,3.4
2003,PT,GF0703,PC_GDP,3.8
2004,PT,GF0703,PC_GDP,3.8
2005,PT,GF0703,PC_GDP,4
2006,PT,GF0703,PC_GDP,3.7
2007,PT,GF0703,PC_GDP,3.7
2008,PT,GF0703,PC_GDP,3.9
2009,PT,GF0703,PC_GDP,4.2
2010,PT,GF0703,PC_GDP,3.9
2011,PT,GF0703,PC_GDP,4
2012,PT,GF0703,PC_GDP,3.7
2013,PT,GF0703,PC_GDP,3.7
2014,PT,GF0703,PC_GDP,3.6
2015,PT,GF0703,PC_GDP,3.4
2016,PT,GF0703,PC_GDP,3.4
2017,PT,GF0703,PC_GDP,3.4
2018,PT,GF0703,PC_GDP,3.5
2019,PT,GF0703,PC_GDP,3.6
2020,PT,GF0703,PC_GDP,4.3
2021,PT,GF0703,PC_GDP,4.2
2022,PT,GF0703,PC_GDP,4
2001,RO,GF0703,PC_GDP,3
2002,RO,GF0703,PC_GDP,3
2003,RO,GF0703,PC_GDP,2.6
2004,RO,GF0703,PC_GDP,1.9
2005,RO,GF0703,PC_GDP,1.9
2006,RO,GF0703,PC_GDP,1.9
2007,RO,GF0703,PC_GDP,2.1
2008,RO,GF0703,PC_GDP,2.2
2009,RO,GF0703,PC_GDP,2.5
2010,RO,GF0703,PC_GDP,2.4
2011,RO,GF0703,PC_GDP,1.9
2012,RO,GF0703,PC_GDP,1.9
2013,RO,GF0703,PC_GDP,2.1
2014,RO,GF0703,PC_GDP,2
2015,RO,GF0703,PC_GDP,2.1
2016,RO,GF0703,PC_GDP,2.2
2017,RO,GF0703,PC_GDP,2.5
2018,RO,GF0703,PC_GDP,2.7
2019,RO,GF0703,PC_GDP,2.9
2020,RO,GF0703,PC_GDP,3.1
2021,RO,GF0703,PC_GDP,3.1
2022,RO,GF0703,PC_GDP,2.8
2000,SI,GF0703,PC_GDP,2.9
2001,SI,GF0703,PC_GDP,3
2002,SI,GF0703,PC_GDP,3
2003,SI,GF0703,PC_GDP,2.9
2004,SI,GF0703,PC_GDP,2.8
2005,SI,GF0703,PC_GDP,2.8
2006,SI,GF0703,PC_GDP,2.8
2007,SI,GF0703,PC_GDP,2.6
2008,SI,GF0703,PC_GDP,2.8
2009,SI,GF0703,PC_GDP,3.2
2010,SI,GF0703,PC_GDP,3.2
2011,SI,GF0703,PC_GDP,3.2
2012,SI,GF0703,PC_GDP,3.3
2013,SI,GF0703,PC_GDP,3.2
2014,SI,GF0703,PC_GDP,3
2015,SI,GF0703,PC_GDP,3.1
2016,SI,GF0703,PC_GDP,3.1
2017,SI,GF0703,PC_GDP,3
2018,SI,GF0703,PC_GDP,3
2019,SI,GF0703,PC_GDP,3
2020,SI,GF0703,PC_GDP,3.9
2021,SI,GF0703,PC_GDP,3.7
2022,SI,GF0703,PC_GDP,3.4
2001,SK,GF0703,PC_GDP,3
2002,SK,GF0703,PC_GDP,2.9
2003,SK,GF0703,PC_GDP,2.8
2004,SK,GF0703,PC_GDP,2.5
2005,SK,GF0703,PC_GDP,2.9
2006,SK,GF0703,PC_GDP,3
2007,SK,GF0703,PC_GDP,2.6
2008,SK,GF0703,PC_GDP,2.7
2009,SK,GF0703,PC_GDP,3.3
2010,SK,GF0703,PC_GDP,3.1
2011,SK,GF0703,PC_GDP,3
2012,SK,GF0703,PC_GDP,2.9
2013,SK,GF0703,PC_GDP,3
2014,SK,GF0703,PC_GDP,3.1
2015,SK,GF0703,PC_GDP,3.1
2016,SK,GF0703,PC_GDP,3.3
2017,SK,GF0703,PC_GDP,2.6
2018,SK,GF0703,PC_GDP,2.7
2019,SK,GF0703,PC_GDP,2.9
2020,SK,GF0703,PC_GDP,3.1
2021,SK,GF0703,PC_GDP,3.5
2022,SK,GF0703,PC_GDP,3.1
2001,FI,GF0703,PC_GDP,2.5
2002,FI,GF0703,PC_GDP,2.7
2003,FI,GF0703,PC_GDP,2.8
2004,FI,GF0703,PC_GDP,2.8
2005,FI,GF0703,PC_GDP,2.9
2006,FI,GF0703,PC_GDP,2.9
2007,FI,GF0703,PC_GDP,2.7
2008,FI,GF0703,PC_GDP,2.7
2009,FI,GF0703,PC_GDP,3
2010,FI,GF0703,PC_GDP,3
2011,FI,GF0703,PC_GDP,3
2012,FI,GF0703,PC_GDP,3.2
2013,FI,GF0703,PC_GDP,3.3
2014,FI,GF0703,PC_GDP,3.2
2015,FI,GF0703,PC_GDP,3.1
2016,FI,GF0703,PC_GDP,3.1
2017,FI,GF0703,PC_GDP,3.1
2018,FI,GF0703,PC_GDP,3.1
2019,FI,GF0703,PC_GDP,3.1
2020,FI,GF0703,PC_GDP,3.3
2021,FI,GF0703,PC_GDP,3.3
2022,FI,GF0703,PC_GDP,3.2
2001,SE,GF0703,PC_GDP,2.4
2002,SE,GF0703,PC_GDP,2.6
2003,SE,GF0703,PC_GDP,2.7
2004,SE,GF0703,PC_GDP,2.6
2005,SE,GF0703,PC_GDP,2.5
2006,SE,GF0703,PC_GDP,2.5
2007,SE,GF0703,PC_GDP,2.5
2008,SE,GF0703,PC_GDP,2.5
2009,SE,GF0703,PC_GDP,2.7
2010,SE,GF0703,PC_GDP,2.5
2011,SE,GF0703,PC_GDP,2.6
2012,SE,GF0703,PC_GDP,2.6
2013,SE,GF0703,PC_GDP,2.6
2014,SE,GF0703,PC_GDP,2.7
2015,SE,GF0703,PC_GDP,2.7
2016,SE,GF0703,PC_GDP,2.6
2017,SE,GF0703,PC_GDP,2.6
2018,SE,GF0703,PC_GDP,2.6
2019,SE,GF0703,PC_GDP,2.6
2020,SE,GF0703,PC_GDP,2.7
2021,SE,GF0703,PC_GDP,2.6
2022,SE,GF0703,PC_GDP,2.5
2000,IS,GF0703,PC_GDP,5.3
2001,IS,GF0703,PC_GDP,5.2
2002,IS,GF0703,PC_GDP,5.8
2003,IS,GF0703,PC_GDP,5.8
2004,IS,GF0703,PC_GDP,5.5
2005,IS,GF0703,PC_GDP,5.3
2006,IS,GF0703,PC_GDP,5.2
2007,IS,GF0703,PC_GDP,5.1
2008,IS,GF0703,PC_GDP,5
2009,IS,GF0703,PC_GDP,5.1
2010,IS,GF0703,PC_GDP,4.8
2011,IS,GF0703,PC_GDP,4.7
2012,IS,GF0703,PC_GDP,4.7
2013,IS,GF0703,PC_GDP,4.8
2014,IS,GF0703,PC_GDP,4.9
2015,IS,GF0703,PC_GDP,4.8
2016,IS,GF0703,PC_GDP,4.9
2017,IS,GF0703,PC_GDP,5
2018,IS,GF0703,PC_GDP,5.2
2019,IS,GF0703,PC_GDP,5.3
2020,IS,GF0703,PC_GDP,5.8
2021,IS,GF0703,PC_GDP,5.9
2022,IS,GF0703,PC_GDP,5.8
2000,NO,GF0703,PC_GDP,4.1
2001,NO,GF0703,PC_GDP,5.4
2002,NO,GF0703,PC_GDP,5.5
2003,NO,GF0703,PC_GDP,5.3
2004,NO,GF0703,PC_GDP,4.9
2005,NO,GF0703,PC_GDP,4.5
2006,NO,GF0703,PC_GDP,4.3
2007,NO,GF0703,PC_GDP,4.3
2008,NO,GF0703,PC_GDP,4.1
2009,NO,GF0703,PC_GDP,4.6
2010,NO,GF0703,PC_GDP,4.4
2011,NO,GF0703,PC_GDP,4.3
2012,NO,GF0703,PC_GDP,4.3
2013,NO,GF0703,PC_GDP,4.4
2014,NO,GF0703,PC_GDP,4.6
2015,NO,GF0703,PC_GDP,4.8
2016,NO,GF0703,PC_GDP,5.1
2017,NO,GF0703,PC_GDP,4.9
2018,NO,GF0703,PC_GDP,4.8
2019,NO,GF0703,PC_GDP,5.1
2020,NO,GF0703,PC_GDP,5.6
2021,NO,GF0703,PC_GDP,4.8
2022,NO,GF0703,PC_GDP,3.9
2000,CH,GF0703,PC_GDP,1.2
2001,CH,GF0703,PC_GDP,1.4
2002,CH,GF0703,PC_GDP,1.5
2003,CH,GF0703,PC_GDP,1.5
2004,CH,GF0703,PC_GDP,1.5
2005,CH,GF0703,PC_GDP,1.5
2006,CH,GF0703,PC_GDP,1.4
2007,CH,GF0703,PC_GDP,1.3
2008,CH,GF0703,PC_GDP,1.4
2009,CH,GF0703,PC_GDP,1.5
2010,CH,GF0703,PC_GDP,1.4
2011,CH,GF0703,PC_GDP,1.5
2012,CH,GF0703,PC_GDP,1.6
2013,CH,GF0703,PC_GDP,1.7
2014,CH,GF0703,PC_GDP,1.7
2015,CH,GF0703,PC_GDP,1.7
2016,CH,GF0703,PC_GDP,1.7
2017,CH,GF0703,PC_GDP,1.6
2018,CH,GF0703,PC_GDP,1.7
2019,CH,GF0703,PC_GDP,1.7
2020,CH,GF0703,PC_GDP,1.9
2021,CH,GF0703,PC_GDP,1.8
2022,CH,GF0703,PC_GDP,1.7
2000,BE,GF08,PC_GDP,0.9
2001,BE,GF08,PC_GDP,0.9
2002,BE,GF08,PC_GDP,1.2
2003,BE,GF08,PC_GDP,1.3
2004,BE,GF08,PC_GDP,1.3
2005,BE,GF08,PC_GDP,1.3
2006,BE,GF08,PC_GDP,1.3
2007,BE,GF08,PC_GDP,1.2
2008,BE,GF08,PC_GDP,1.2
2009,BE,GF08,PC_GDP,1.3
2010,BE,GF08,PC_GDP,1.3
2011,BE,GF08,PC_GDP,1.3
2012,BE,GF08,PC_GDP,1.4
2013,BE,GF08,PC_GDP,1.3
2014,BE,GF08,PC_GDP,1.3
2015,BE,GF08,PC_GDP,1.2
2016,BE,GF08,PC_GDP,1.3
2017,BE,GF08,PC_GDP,1.2
2018,BE,GF08,PC_GDP,1.3
2019,BE,GF08,PC_GDP,1.3
2020,BE,GF08,PC_GDP,1.3
2021,BE,GF08,PC_GDP,1.2
2022,BE,GF08,PC_GDP,1.2
2000,BG,GF08,PC_GDP,0.9
2001,BG,GF08,PC_GDP,0.7
2002,BG,GF08,PC_GDP,0.7
2003,BG,GF08,PC_GDP,0.8
2004,BG,GF08,PC_GDP,0.8
2005,BG,GF08,PC_GDP,0.7
2006,BG,GF08,PC_GDP,0.7
2007,BG,GF08,PC_GDP,0.7
2008,BG,GF08,PC_GDP,0.8
2009,BG,GF08,PC_GDP,0.7
2010,BG,GF08,PC_GDP,0.7
2011,BG,GF08,PC_GDP,0.7
2012,BG,GF08,PC_GDP,0.8
2013,BG,GF08,PC_GDP,0.8
2014,BG,GF08,PC_GDP,1.5
2015,BG,GF08,PC_GDP,1.2
2016,BG,GF08,PC_GDP,0.7
2017,BG,GF08,PC_GDP,1
2018,BG,GF08,PC_GDP,0.8
2019,BG,GF08,PC_GDP,0.7
2020,BG,GF08,PC_GDP,0.9
2021,BG,GF08,PC_GDP,0.9
2022,BG,GF08,PC_GDP,0.6
2000,CZ,GF08,PC_GDP,1.3
2001,CZ,GF08,PC_GDP,1.3
2002,CZ,GF08,PC_GDP,1.4
2003,CZ,GF08,PC_GDP,1.4
2004,CZ,GF08,PC_GDP,1.4
2005,CZ,GF08,PC_GDP,1.3
2006,CZ,GF08,PC_GDP,1.5
2007,CZ,GF08,PC_GDP,1.4
2008,CZ,GF08,PC_GDP,1.4
2009,CZ,GF08,PC_GDP,1.6
2010,CZ,GF08,PC_GDP,1.5
2011,CZ,GF08,PC_GDP,1.4
2012,CZ,GF08,PC_GDP,1.4
2013,CZ,GF08,PC_GDP,1.3
2014,CZ,GF08,PC_GDP,1.4
2015,CZ,GF08,PC_GDP,1.3
2016,CZ,GF08,PC_GDP,1.3
2017,CZ,GF08,PC_GDP,1.3
2018,CZ,GF08,PC_GDP,1.5
2019,CZ,GF08,PC_GDP,1.4
2020,CZ,GF08,PC_GDP,1.4
2021,CZ,GF08,PC_GDP,1.3
2022,CZ,GF08,PC_GDP,1.4
2000,DK,GF08,PC_GDP,1.6
2001,DK,GF08,PC_GDP,1.6
2002,DK,GF08,PC_GDP,1.6
2003,DK,GF08,PC_GDP,1.6
2004,DK,GF08,PC_GDP,1.7
2005,DK,GF08,PC_GDP,1.6
2006,DK,GF08,PC_GDP,1.5
2007,DK,GF08,PC_GDP,1.7
2008,DK,GF08,PC_GDP,1.8
2009,DK,GF08,PC_GDP,1.9
2010,DK,GF08,PC_GDP,1.8
2011,DK,GF08,PC_GDP,1.8
2012,DK,GF08,PC_GDP,1.8
2013,DK,GF08,PC_GDP,1.8
2014,DK,GF08,PC_GDP,1.7
2015,DK,GF08,PC_GDP,1.8
2016,DK,GF08,PC_GDP,1.7
2017,DK,GF08,PC_GDP,1.7
2018,DK,GF08,PC_GDP,1.6
2019,DK,GF08,PC_GDP,1.6
2020,DK,GF08,PC_GDP,1.7
2021,DK,GF08,PC_GDP,1.6
2022,DK,GF08,PC_GDP,1.4
2000,DE,GF08,PC_GDP,1.2
2001,DE,GF08,PC_GDP,1.2
2002,DE,GF08,PC_GDP,1.2
2003,DE,GF08,PC_GDP,1.2
2004,DE,GF08,PC_GDP,1.1
2005,DE,GF08,PC_GDP,1.1
2006,DE,GF08,PC_GDP,1.1
2007,DE,GF08,PC_GDP,1.1
2008,DE,GF08,PC_GDP,1.1
2009,DE,GF08,PC_GDP,1.2
2010,DE,GF08,PC_GDP,1.1
2011,DE,GF08,PC_GDP,1.1
2012,DE,GF08,PC_GDP,1.1
2013,DE,GF08,PC_GDP,1
2014,DE,GF08,PC_GDP,1
2015,DE,GF08,PC_GDP,1
2016,DE,GF08,PC_GDP,1
2017,DE,GF08,PC_GDP,1
2018,DE,GF08,PC_GDP,1
2019,DE,GF08,PC_GDP,1
2020,DE,GF08,PC_GDP,1.1
2021,DE,GF08,PC_GDP,1.1
2022,DE,GF08,PC_GDP,1
2000,EE,GF08,PC_GDP,2
2001,EE,GF08,PC_GDP,2
2002,EE,GF08,PC_GDP,2.2
2003,EE,GF08,PC_GDP,2.2
2004,EE,GF08,PC_GDP,2.1
2005,EE,GF08,PC_GDP,2.3
2006,EE,GF08,PC_GDP,2.2
2007,EE,GF08,PC_GDP,2.1
2008,EE,GF08,PC_GDP,2.4
2009,EE,GF08,PC_GDP,2.5
2010,EE,GF08,PC_GDP,2.2
2011,EE,GF08,PC_GDP,2
2012,EE,GF08,PC_GDP,1.9
2013,EE,GF08,PC_GDP,2.1
2014,EE,GF08,PC_GDP,2
2015,EE,GF08,PC_GDP,2
2016,EE,GF08,PC_GDP,2.1
2017,EE,GF08,PC_GDP,2.1
2018,EE,GF08,PC_GDP,2
2019,EE,GF08,PC_GDP,2
2020,EE,GF08,PC_GDP,2
2021,EE,GF08,PC_GDP,2.1
2022,EE,GF08,PC_GDP,1.9
2000,IE,GF08,PC_GDP,0.6
2001,IE,GF08,PC_GDP,0.6
2002,IE,GF08,PC_GDP,0.7
2003,IE,GF08,PC_GDP,0.6
2004,IE,GF08,PC_GDP,0.6
2005,IE,GF08,PC_GDP,0.6
2006,IE,GF08,PC_GDP,0.6
2007,IE,GF08,PC_GDP,0.7
2008,IE,GF08,PC_GDP,0.8
2009,IE,GF08,PC_GDP,0.9
2010,IE,GF08,PC_GDP,0.9
2011,IE,GF08,PC_GDP,0.9
2012,IE,GF08,PC_GDP,0.8
2013,IE,GF08,PC_GDP,0.8
2014,IE,GF08,PC_GDP,0.8
2015,IE,GF08,PC_GDP,0.6
2016,IE,GF08,PC_GDP,0.6
2017,IE,GF08,PC_GDP,0.5
2018,IE,GF08,PC_GDP,0.6
2019,IE,GF08,PC_GDP,0.5
2020,IE,GF08,PC_GDP,0.5
2021,IE,GF08,PC_GDP,0.5
2022,IE,GF08,PC_GDP,0.4
2000,EL,GF08,PC_GDP,0.6
2001,EL,GF08,PC_GDP,0.6
2002,EL,GF08,PC_GDP,0.7
2003,EL,GF08,PC_GDP,0.6
2004,EL,GF08,PC_GDP,0.7
2005,EL,GF08,PC_GDP,0.7
2006,EL,GF08,PC_GDP,0.7
2007,EL,GF08,PC_GDP,0.7
2008,EL,GF08,PC_GDP,0.8
2009,EL,GF08,PC_GDP,0.8
2010,EL,GF08,PC_GDP,0.7
2011,EL,GF08,PC_GDP,0.7
2012,EL,GF08,PC_GDP,0.7
2013,EL,GF08,PC_GDP,0.7
2014,EL,GF08,PC_GDP,0.8
2015,EL,GF08,PC_GDP,0.8
2016,EL,GF08,PC_GDP,0.9
2017,EL,GF08,PC_GDP,0.9
2018,EL,GF08,PC_GDP,1
2019,EL,GF08,PC_GDP,0.9
2020,EL,GF08,PC_GDP,1.1
2021,EL,GF08,PC_GDP,1.1
2022,EL,GF08,PC_GDP,1.1
2000,ES,GF08,PC_GDP,1.3
2001,ES,GF08,PC_GDP,1.3
2002,ES,GF08,PC_GDP,1.3
2003,ES,GF08,PC_GDP,1.4
2004,ES,GF08,PC_GDP,1.4
2005,ES,GF08,PC_GDP,1.4
2006,ES,GF08,PC_GDP,1.5
2007,ES,GF08,PC_GDP,1.6
2008,ES,GF08,PC_GDP,1.6
2009,ES,GF08,PC_GDP,1.6
2010,ES,GF08,PC_GDP,1.6
2011,ES,GF08,PC_GDP,1.5
2012,ES,GF08,PC_GDP,1.2
2013,ES,GF08,PC_GDP,1.1
2014,ES,GF08,PC_GDP,1.1
2015,ES,GF08,PC_GDP,1.2
2016,ES,GF08,PC_GDP,1.1
2017,ES,GF08,PC_GDP,1.1
2018,ES,GF08,PC_GDP,1.1
2019,ES,GF08,PC_GDP,1.2
2020,ES,GF08,PC_GDP,1.2
2021,ES,GF08,PC_GDP,1.2
2022,ES,GF08,PC_GDP,1.2
2000,FR,GF08,PC_GDP,1.1
2001,FR,GF08,PC_GDP,1.2
2002,FR,GF08,PC_GDP,1.3
2003,FR,GF08,PC_GDP,1.3
2004,FR,GF08,PC_GDP,1.3
2005,FR,GF08,PC_GDP,1.4
2006,FR,GF08,PC_GDP,1.4
2007,FR,GF08,PC_GDP,1.4
2008,FR,GF08,PC_GDP,1.4
2009,FR,GF08,PC_GDP,1.5
2010,FR,GF08,PC_GDP,1.6
2011,FR,GF08,PC_GDP,1.5
2012,FR,GF08,PC_GDP,1.6
2013,FR,GF08,PC_GDP,1.6
2014,FR,GF08,PC_GDP,1.5
2015,FR,GF08,PC_GDP,1.4
2016,FR,GF08,PC_GDP,1.4
2017,FR,GF08,PC_GDP,1.4
2018,FR,GF08,PC_GDP,1.4
2019,FR,GF08,PC_GDP,1.4
2020,FR,GF08,PC_GDP,1.4
2021,FR,GF08,PC_GDP,1.4
2022,FR,GF08,PC_GDP,1.4
2000,HR,GF08,PC_GDP,1.5
2001,HR,GF08,PC_GDP,1.5
2002,HR,GF08,PC_GDP,1.6
2003,HR,GF08,PC_GDP,1.9
2004,HR,GF08,PC_GDP,1.8
2005,HR,GF08,PC_GDP,1.9
2006,HR,GF08,PC_GDP,1.8
2007,HR,GF08,PC_GDP,2
2008,HR,GF08,PC_GDP,2
2009,HR,GF08,PC_GDP,2.2
2010,HR,GF08,PC_GDP,2.1
2011,HR,GF08,PC_GDP,2
2012,HR,GF08,PC_GDP,2.1
2013,HR,GF08,PC_GDP,2
2014,HR,GF08,PC_GDP,2
2015,HR,GF08,PC_GDP,1.9
2016,HR,GF08,PC_GDP,1.7
2017,HR,GF08,PC_GDP,1.6
2018,HR,GF08,PC_GDP,1.7
2019,HR,GF08,PC_GDP,1.7
2020,HR,GF08,PC_GDP,1.9
2021,HR,GF08,PC_GDP,1.7
2022,HR,GF08,PC_GDP,1.6
2000,IT,GF08,PC_GDP,0.7
2001,IT,GF08,PC_GDP,0.7
2002,IT,GF08,PC_GDP,0.7
2003,IT,GF08,PC_GDP,0.7
2004,IT,GF08,PC_GDP,0.8
2005,IT,GF08,PC_GDP,0.7
2006,IT,GF08,PC_GDP,0.7
2007,IT,GF08,PC_GDP,0.7
2008,IT,GF08,PC_GDP,0.7
2009,IT,GF08,PC_GDP,0.7
2010,IT,GF08,PC_GDP,0.7
2011,IT,GF08,PC_GDP,0.6
2012,IT,GF08,PC_GDP,0.6
2013,IT,GF08,PC_GDP,0.7
2014,IT,GF08,PC_GDP,0.7
2015,IT,GF08,PC_GDP,0.7
2016,IT,GF08,PC_GDP,0.8
2017,IT,GF08,PC_GDP,0.8
2018,IT,GF08,PC_GDP,0.8
2019,IT,GF08,PC_GDP,0.8
2020,IT,GF08,PC_GDP,0.8
2021,IT,GF08,PC_GDP,0.9
2022,IT,GF08,PC_GDP,0.8
2000,CY,GF08,PC_GDP,0.8
2001,CY,GF08,PC_GDP,0.9
2002,CY,GF08,PC_GDP,1
2003,CY,GF08,PC_GDP,1.1
2004,CY,GF08,PC_GDP,1
2005,CY,GF08,PC_GDP,1.1
2006,CY,GF08,PC_GDP,1
2007,CY,GF08,PC_GDP,1.1
2008,CY,GF08,PC_GDP,1.2
2009,CY,GF08,PC_GDP,1.2
2010,CY,GF08,PC_GDP,1.1
2011,CY,GF08,PC_GDP,1.2
2012,CY,GF08,PC_GDP,1
2013,CY,GF08,PC_GDP,0.9
2014,CY,GF08,PC_GDP,0.9
2015,CY,GF08,PC_GDP,0.9
2016,CY,GF08,PC_GDP,0.9
2017,CY,GF08,PC_GDP,0.9
2018,CY,GF08,PC_GDP,0.8
2019,CY,GF08,PC_GDP,0.9
2020,CY,GF08,PC_GDP,0.9
2021,CY,GF08,PC_GDP,0.7
2022,CY,GF08,PC_GDP,0.7
2000,LV,GF08,PC_GDP,1.3
2001,LV,GF08,PC_GDP,1.2
2002,LV,GF08,PC_GDP,1.3
2003,LV,GF08,PC_GDP,1.2
2004,LV,GF08,PC_GDP,1.1
2005,LV,GF08,PC_GDP,1.3
2006,LV,GF08,PC_GDP,1.6
2007,LV,GF08,PC_GDP,1.7
2008,LV,GF08,PC_GDP,1.8
2009,LV,GF08,PC_GDP,1.7
2010,LV,GF08,PC_GDP,1.6
2011,LV,GF08,PC_GDP,1.8
2012,LV,GF08,PC_GDP,1.5
2013,LV,GF08,PC_GDP,1.6
2014,LV,GF08,PC_GDP,1.7
2015,LV,GF08,PC_GDP,1.6
2016,LV,GF08,PC_GDP,1.4
2017,LV,GF08,PC_GDP,1.7
2018,LV,GF08,PC_GDP,1.6
2019,LV,GF08,PC_GDP,1.5
2020,LV,GF08,PC_GDP,1.4
2021,LV,GF08,PC_GDP,1.4
2022,LV,GF08,PC_GDP,1.3
2000,LT,GF08,PC_GDP,0.9
2001,LT,GF08,PC_GDP,0.8
2002,LT,GF08,PC_GDP,0.9
2003,LT,GF08,PC_GDP,0.8
2004,LT,GF08,PC_GDP,0.7
2005,LT,GF08,PC_GDP,0.9
2006,LT,GF08,PC_GDP,1
2007,LT,GF08,PC_GDP,1
2008,LT,GF08,PC_GDP,1.1
2009,LT,GF08,PC_GDP,1.2
2010,LT,GF08,PC_GDP,1
2011,LT,GF08,PC_GDP,1
2012,LT,GF08,PC_GDP,0.8
2013,LT,GF08,PC_GDP,0.8
2014,LT,GF08,PC_GDP,0.9
2015,LT,GF08,PC_GDP,0.9
2016,LT,GF08,PC_GDP,1
2017,LT,GF08,PC_GDP,1.1
2018,LT,GF08,PC_GDP,1.1
2019,LT,GF08,PC_GDP,1.2
2020,LT,GF08,PC_GDP,1.4
2021,LT,GF08,PC_GDP,1.2
2022,LT,GF08,PC_GDP,1.2
2000,LU,GF08,PC_GDP,1.1
2001,LU,GF08,PC_GDP,1.1
2002,LU,GF08,PC_GDP,1.2
2003,LU,GF08,PC_GDP,1.3
2004,LU,GF08,PC_GDP,1.3
2005,LU,GF08,PC_GDP,1.3
2006,LU,GF08,PC_GDP,1.2
2007,LU,GF08,PC_GDP,1.2
2008,LU,GF08,PC_GDP,1.1
2009,LU,GF08,PC_GDP,1.3
2010,LU,GF08,PC_GDP,1.2
2011,LU,GF08,PC_GDP,1.1
2012,LU,GF08,PC_GDP,1.1
2013,LU,GF08,PC_GDP,1.2
2014,LU,GF08,PC_GDP,1.1
2015,LU,GF08,PC_GDP,1.1
2016,LU,GF08,PC_GDP,1.2
2017,LU,GF08,PC_GDP,1.2
2018,LU,GF08,PC_GDP,1.3
2019,LU,GF08,PC_GDP,1.3
2020,LU,GF08,PC_GDP,1.2
2021,LU,GF08,PC_GDP,1.2
2022,LU,GF08,PC_GDP,1.2
2000,HU,GF08,PC_GDP,1.3
2001,HU,GF08,PC_GDP,1.5
2002,HU,GF08,PC_GDP,1.8
2003,HU,GF08,PC_GDP,1.7
2004,HU,GF08,PC_GDP,1.8
2005,HU,GF08,PC_GDP,1.6
2006,HU,GF08,PC_GDP,1.6
2007,HU,GF08,PC_GDP,1.5
2008,HU,GF08,PC_GDP,1.5
2009,HU,GF08,PC_GDP,1.4
2010,HU,GF08,PC_GDP,1.8
2011,HU,GF08,PC_GDP,1.7
2012,HU,GF08,PC_GDP,1.9
2013,HU,GF08,PC_GDP,1.8
2014,HU,GF08,PC_GDP,2
2015,HU,GF08,PC_GDP,2.1
2016,HU,GF08,PC_GDP,3.3
2017,HU,GF08,PC_GDP,3.3
2018,HU,GF08,PC_GDP,3.1
2019,HU,GF08,PC_GDP,3
2020,HU,GF08,PC_GDP,3.9
2021,HU,GF08,PC_GDP,3
2022,HU,GF08,PC_GDP,2.7
2000,MT,GF08,PC_GDP,0.5
2001,MT,GF08,PC_GDP,0.6
2002,MT,GF08,PC_GDP,0.6
2003,MT,GF08,PC_GDP,0.6
