TIME,GEO,SEX,AGE,ACL00,FREQUENC,VALUE
2022,HU,T,Y50-64,AC52A,1-3,50.2
2022,MT,T,Y50-64,AC52A,1-3,32.2
2022,NL,T,Y50-64,AC52A,1-3,38.8
2022,AT,T,Y50-64,AC52A,1-3,40.8
2022,PL,T,Y50-64,AC52A,1-3,49.7
2022,PT,T,Y50-64,AC52A,1-3,39.7
2022,RO,T,Y50-64,AC52A,1-3,33
2022,SI,T,Y50-64,AC52A,1-3,38.1
2022,SK,T,Y50-64,AC52A,1-3,41.1
2022,FI,T,Y50-64,AC52A,1-3,46
2022,SE,T,Y50-64,AC52A,1-3,51
2022,NO,T,Y50-64,AC52A,1-3,54
2022,CH,T,Y50-64,AC52A,1-3,33.8
2022,ME,T,Y50-64,AC52A,1-3,31
2022,RS,T,Y50-64,AC52A,1-3,33.3
2022,TR,T,Y50-64,AC52A,1-3,23
2022,BE,M,Y50-64,AC52A,1-3,36.9
2022,BG,M,Y50-64,AC52A,1-3,21
2022,CZ,M,Y50-64,AC52A,1-3,44.3
2022,DK,M,Y50-64,AC52A,1-3,42.7
2022,EE,M,Y50-64,AC52A,1-3,37.1
2022,IE,M,Y50-64,AC52A,1-3,50.6
2022,EL,M,Y50-64,AC52A,1-3,41.3
2022,ES,M,Y50-64,AC52A,1-3,39.4
2022,FR,M,Y50-64,AC52A,1-3,37.3
2022,HR,M,Y50-64,AC52A,1-3,30.5
2022,IT,M,Y50-64,AC52A,1-3,40.5
2022,CY,M,Y50-64,AC52A,1-3,35.6
2022,LV,M,Y50-64,AC52A,1-3,38
2022,LT,M,Y50-64,AC52A,1-3,39.1
2022,LU,M,Y50-64,AC52A,1-3,48.5
2022,HU,M,Y50-64,AC52A,1-3,51.9
2022,MT,M,Y50-64,AC52A,1-3,33.6
2022,NL,M,Y50-64,AC52A,1-3,37.2
2022,AT,M,Y50-64,AC52A,1-3,42.9
2022,PL,M,Y50-64,AC52A,1-3,50.3
2022,PT,M,Y50-64,AC52A,1-3,36
2022,RO,M,Y50-64,AC52A,1-3,33
2022,SI,M,Y50-64,AC52A,1-3,39.3
2022,SK,M,Y50-64,AC52A,1-3,45.3
2022,FI,M,Y50-64,AC52A,1-3,47.1
2022,SE,M,Y50-64,AC52A,1-3,49.2
2022,NO,M,Y50-64,AC52A,1-3,56.2
2022,CH,M,Y50-64,AC52A,1-3,35.4
2022,ME,M,Y50-64,AC52A,1-3,26.2
2022,RS,M,Y50-64,AC52A,1-3,29.6
2022,TR,M,Y50-64,AC52A,1-3,20.7
2022,BE,F,Y50-64,AC52A,1-3,37.5
2022,BG,F,Y50-64,AC52A,1-3,28.5
2022,CZ,F,Y50-64,AC52A,1-3,47.9
2022,DK,F,Y50-64,AC52A,1-3,42.6
2022,EE,F,Y50-64,AC52A,1-3,35.3
2022,IE,F,Y50-64,AC52A,1-3,52.8
2022,EL,F,Y50-64,AC52A,1-3,39.8
2022,ES,F,Y50-64,AC52A,1-3,38.2
2022,FR,F,Y50-64,AC52A,1-3,35.6
2022,HR,F,Y50-64,AC52A,1-3,33.6
2022,IT,F,Y50-64,AC52A,1-3,35.1
2022,CY,F,Y50-64,AC52A,1-3,37.9
2022,LV,F,Y50-64,AC52A,1-3,40.5
2022,LT,F,Y50-64,AC52A,1-3,49.8
2022,LU,F,Y50-64,AC52A,1-3,57.7
2022,HU,F,Y50-64,AC52A,1-3,48.9
2022,MT,F,Y50-64,AC52A,1-3,30.2
2022,NL,F,Y50-64,AC52A,1-3,40.5
2022,AT,F,Y50-64,AC52A,1-3,38.1
2022,PL,F,Y50-64,AC52A,1-3,49.3
2022,PT,F,Y50-64,AC52A,1-3,42.2
2022,RO,F,Y50-64,AC52A,1-3,32.9
2022,SI,F,Y50-64,AC52A,1-3,37.1
2022,SK,F,Y50-64,AC52A,1-3,37.1
2022,FI,F,Y50-64,AC52A,1-3,45
2022,SE,F,Y50-64,AC52A,1-3,52.3
2022,NO,F,Y50-64,AC52A,1-3,52.2
2022,CH,F,Y50-64,AC52A,1-3,31.7
2022,ME,F,Y50-64,AC52A,1-3,35.8
2022,RS,F,Y50-64,AC52A,1-3,36.2
2022,TR,F,Y50-64,AC52A,1-3,27.1
2006,BE,T,Y16-24,AC521,1-3,20.2
2015,BE,T,Y16-24,AC521,1-3,26.8
2022,BE,T,Y16-24,AC521,1-3,41.2
2006,BG,T,Y16-24,AC521,1-3,37.5
2015,BG,T,Y16-24,AC521,1-3,55.2
2022,BG,T,Y16-24,AC521,1-3,57.7
2006,CZ,T,Y16-24,AC521,1-3,43.1
2015,CZ,T,Y16-24,AC521,1-3,37.5
2022,CZ,T,Y16-24,AC521,1-3,50.8
2006,DK,T,Y16-24,AC521,1-3,61.3
2015,DK,T,Y16-24,AC521,1-3,46.3
2022,DK,T,Y16-24,AC521,1-3,53.1
2006,DE,T,Y16-24,AC521,1-3,45.3
2015,DE,T,Y16-24,AC521,1-3,36.6
2006,EE,T,Y16-24,AC521,1-3,30.5
2015,EE,T,Y16-24,AC521,1-3,11.5
2022,EE,T,Y16-24,AC521,1-3,38.7
2006,IE,T,Y16-24,AC521,1-3,14.1
2015,IE,T,Y16-24,AC521,1-3,35.5
2022,IE,T,Y16-24,AC521,1-3,54
2006,EL,T,Y16-24,AC521,1-3,26.1
2015,EL,T,Y16-24,AC521,1-3,66.6
2022,EL,T,Y16-24,AC521,1-3,46.8
2006,ES,T,Y16-24,AC521,1-3,18.3
2015,ES,T,Y16-24,AC521,1-3,39.1
2022,ES,T,Y16-24,AC521,1-3,44.9
2006,FR,T,Y16-24,AC521,1-3,17.4
2015,FR,T,Y16-24,AC521,1-3,26.4
2022,FR,T,Y16-24,AC521,1-3,40.5
2015,HR,T,Y16-24,AC521,1-3,39.1
2022,HR,T,Y16-24,AC521,1-3,41
2006,IT,T,Y16-24,AC521,1-3,25
2015,IT,T,Y16-24,AC521,1-3,26.4
2022,IT,T,Y16-24,AC521,1-3,34.2
2006,CY,T,Y16-24,AC521,1-3,23.7
2015,CY,T,Y16-24,AC521,1-3,46.6
2022,CY,T,Y16-24,AC521,1-3,28.9
2006,LV,T,Y16-24,AC521,1-3,42.9
2015,LV,T,Y16-24,AC521,1-3,42.7
2022,LV,T,Y16-24,AC521,1-3,31.8
2006,LT,T,Y16-24,AC521,1-3,36
2015,LT,T,Y16-24,AC521,1-3,48.1
2022,LT,T,Y16-24,AC521,1-3,61.5
2006,LU,T,Y16-24,AC521,1-3,6.5
2015,LU,T,Y16-24,AC521,1-3,22.8
2022,LU,T,Y16-24,AC521,1-3,70.7
2006,HU,T,Y16-24,AC521,1-3,26
2015,HU,T,Y16-24,AC521,1-3,46
2022,HU,T,Y16-24,AC521,1-3,58.3
2006,MT,T,Y16-24,AC521,1-3,13.7
2015,MT,T,Y16-24,AC521,1-3,33.9
2022,MT,T,Y16-24,AC521,1-3,50.1
2006,NL,T,Y16-24,AC521,1-3,21.8
2015,NL,T,Y16-24,AC521,1-3,35.6
2022,NL,T,Y16-24,AC521,1-3,40.2
2006,AT,T,Y16-24,AC521,1-3,28.5
2015,AT,T,Y16-24,AC521,1-3,33.6
2022,AT,T,Y16-24,AC521,1-3,40.9
2006,PL,T,Y16-24,AC521,1-3,36.8
2015,PL,T,Y16-24,AC521,1-3,49.3
2022,PL,T,Y16-24,AC521,1-3,69.1
2006,PT,T,Y16-24,AC521,1-3,15.9
2015,PT,T,Y16-24,AC521,1-3,34.9
2022,PT,T,Y16-24,AC521,1-3,50
2015,RO,T,Y16-24,AC521,1-3,51.2
2022,RO,T,Y16-24,AC521,1-3,23
2015,SI,T,Y16-24,AC521,1-3,44
2022,SI,T,Y16-24,AC521,1-3,26.1
2006,SK,T,Y16-24,AC521,1-3,35.2
2015,SK,T,Y16-24,AC521,1-3,44.7
2022,SK,T,Y16-24,AC521,1-3,55.4
2006,FI,T,Y16-24,AC521,1-3,41.8
2022,FI,T,Y16-24,AC521,1-3,46.5
2006,SE,T,Y16-24,AC521,1-3,42.3
2015,SE,T,Y16-24,AC521,1-3,41.5
2022,SE,T,Y16-24,AC521,1-3,58.5
2006,IS,T,Y16-24,AC521,1-3,41.1
2006,NO,T,Y16-24,AC521,1-3,14.5
2015,NO,T,Y16-24,AC521,1-3,41.6
2022,NO,T,Y16-24,AC521,1-3,51.6
2015,CH,T,Y16-24,AC521,1-3,28.5
2022,CH,T,Y16-24,AC521,1-3,38.6
2006,UK,T,Y16-24,AC521,1-3,16.5
2015,UK,T,Y16-24,AC521,1-3,39.2
2015,ME,T,Y16-24,AC521,1-3,37.5
2022,ME,T,Y16-24,AC521,1-3,24.5
2015,MK,T,Y16-24,AC521,1-3,36.2
2015,RS,T,Y16-24,AC521,1-3,41.4
2022,RS,T,Y16-24,AC521,1-3,43.2
2022,TR,T,Y16-24,AC521,1-3,35
2006,BE,M,Y16-24,AC521,1-3,15.5
2015,BE,M,Y16-24,AC521,1-3,28
2022,BE,M,Y16-24,AC521,1-3,39.1
2006,BG,M,Y16-24,AC521,1-3,52.1
2006,CZ,M,Y16-24,AC521,1-3,41.1
2015,CZ,M,Y16-24,AC521,1-3,47
2022,DK,M,Y16-24,AC521,1-3,69
2006,DE,M,Y16-24,AC521,1-3,33.3
2015,DE,M,Y16-24,AC521,1-3,35.9
2006,EE,M,Y16-24,AC521,1-3,25.1
2006,IE,M,Y16-24,AC521,1-3,21.2
2015,IE,M,Y16-24,AC521,1-3,25.6
2022,IE,M,Y16-24,AC521,1-3,49.7
2006,EL,M,Y16-24,AC521,1-3,23.6
2015,EL,M,Y16-24,AC521,1-3,60.2
2022,EL,M,Y16-24,AC521,1-3,40.9
2006,ES,M,Y16-24,AC521,1-3,19.4
2015,ES,M,Y16-24,AC521,1-3,39.2
2022,ES,M,Y16-24,AC521,1-3,45.7
2006,FR,M,Y16-24,AC521,1-3,15.7
2015,FR,M,Y16-24,AC521,1-3,23.3
2022,FR,M,Y16-24,AC521,1-3,38.6
2015,HR,M,Y16-24,AC521,1-3,34.5
2022,HR,M,Y16-24,AC521,1-3,41.4
2006,IT,M,Y16-24,AC521,1-3,25.6
2015,IT,M,Y16-24,AC521,1-3,28.3
2022,IT,M,Y16-24,AC521,1-3,35.8
2006,CY,M,Y16-24,AC521,1-3,23.4
2015,CY,M,Y16-24,AC521,1-3,39.3
2022,CY,M,Y16-24,AC521,1-3,35.4
2006,LV,M,Y16-24,AC521,1-3,36.6
2015,LV,M,Y16-24,AC521,1-3,53.1
2006,LT,M,Y16-24,AC521,1-3,28.9
2015,LT,M,Y16-24,AC521,1-3,27.1
2022,LT,M,Y16-24,AC521,1-3,63.8
2006,LU,M,Y16-24,AC521,1-3,4.1
2015,LU,M,Y16-24,AC521,1-3,41.8
2022,LU,M,Y16-24,AC521,1-3,76.8
2006,HU,M,Y16-24,AC521,1-3,24.3
2015,HU,M,Y16-24,AC521,1-3,38
2022,HU,M,Y16-24,AC521,1-3,55.8
2006,MT,M,Y16-24,AC521,1-3,8.1
2015,MT,M,Y16-24,AC521,1-3,31.2
2022,MT,M,Y16-24,AC521,1-3,55
2006,NL,M,Y16-24,AC521,1-3,9.1
2015,NL,M,Y16-24,AC521,1-3,56.5
2022,NL,M,Y16-24,AC521,1-3,37.8
2006,AT,M,Y16-24,AC521,1-3,10.1
2015,AT,M,Y16-24,AC521,1-3,33.1
2022,AT,M,Y16-24,AC521,1-3,31.9
2006,PL,M,Y16-24,AC521,1-3,35.3
2015,PL,M,Y16-24,AC521,1-3,35.6
2022,PL,M,Y16-24,AC521,1-3,61.5
2006,PT,M,Y16-24,AC521,1-3,4.8
2015,PT,M,Y16-24,AC521,1-3,48.6
2022,PT,M,Y16-24,AC521,1-3,46.6
2015,RO,M,Y16-24,AC521,1-3,58
2022,RO,M,Y16-24,AC521,1-3,19
2015,SI,M,Y16-24,AC521,1-3,29.5
2022,SI,M,Y16-24,AC521,1-3,22.9
2006,SK,M,Y16-24,AC521,1-3,31.5
2015,SK,M,Y16-24,AC521,1-3,45.5
2022,SK,M,Y16-24,AC521,1-3,51.2
2006,SE,M,Y16-24,AC521,1-3,42.5
2015,SE,M,Y16-24,AC521,1-3,55
2022,SE,M,Y16-24,AC521,1-3,60.9
2006,NO,M,Y16-24,AC521,1-3,13.3
2015,NO,M,Y16-24,AC521,1-3,31
2022,NO,M,Y16-24,AC521,1-3,48.2
2015,CH,M,Y16-24,AC521,1-3,19
2022,CH,M,Y16-24,AC521,1-3,31.9
2006,UK,M,Y16-24,AC521,1-3,14.3
2015,UK,M,Y16-24,AC521,1-3,45.6
2015,ME,M,Y16-24,AC521,1-3,27.2
2022,ME,M,Y16-24,AC521,1-3,23.6
2015,MK,M,Y16-24,AC521,1-3,36.7
2015,RS,M,Y16-24,AC521,1-3,31.2
2022,RS,M,Y16-24,AC521,1-3,36.4
2022,TR,M,Y16-24,AC521,1-3,31.4
2006,BE,F,Y16-24,AC521,1-3,22.9
2015,BE,F,Y16-24,AC521,1-3,25.9
2022,BE,F,Y16-24,AC521,1-3,42.4
2006,BG,F,Y16-24,AC521,1-3,32
2015,BG,F,Y16-24,AC521,1-3,52.8
2022,BG,F,Y16-24,AC521,1-3,59.6
2006,CZ,F,Y16-24,AC521,1-3,44.1
2015,CZ,F,Y16-24,AC521,1-3,29.3
2022,CZ,F,Y16-24,AC521,1-3,47.6
2022,DK,F,Y16-24,AC521,1-3,42.4
2006,DE,F,Y16-24,AC521,1-3,62.6
2015,DE,F,Y16-24,AC521,1-3,37.3
2006,EE,F,Y16-24,AC521,1-3,32.6
2015,EE,F,Y16-24,AC521,1-3,15.3
2022,EE,F,Y16-24,AC521,1-3,40.2
2006,IE,F,Y16-24,AC521,1-3,11.8
2015,IE,F,Y16-24,AC521,1-3,43.6
2022,IE,F,Y16-24,AC521,1-3,57.5
2006,EL,F,Y16-24,AC521,1-3,27.2
2015,EL,F,Y16-24,AC521,1-3,69.5
2022,EL,F,Y16-24,AC521,1-3,51.3
2006,ES,F,Y16-24,AC521,1-3,17.5
2015,ES,F,Y16-24,AC521,1-3,39.1
2022,ES,F,Y16-24,AC521,1-3,44.2
2006,FR,F,Y16-24,AC521,1-3,18.6
2015,FR,F,Y16-24,AC521,1-3,29
2022,FR,F,Y16-24,AC521,1-3,42
2015,HR,F,Y16-24,AC521,1-3,42.3
2022,HR,F,Y16-24,AC521,1-3,40.8
2006,IT,F,Y16-24,AC521,1-3,24.7
2015,IT,F,Y16-24,AC521,1-3,24.6
2022,IT,F,Y16-24,AC521,1-3,33.1
2006,CY,F,Y16-24,AC521,1-3,23.9
2015,CY,F,Y16-24,AC521,1-3,49.1
2022,CY,F,Y16-24,AC521,1-3,25.3
2006,LV,F,Y16-24,AC521,1-3,46.9
2015,LV,F,Y16-24,AC521,1-3,35.9
2022,LV,F,Y16-24,AC521,1-3,40.1
2006,LT,F,Y16-24,AC521,1-3,42.2
2015,LT,F,Y16-24,AC521,1-3,65.5
2022,LT,F,Y16-24,AC521,1-3,58.5
2006,LU,F,Y16-24,AC521,1-3,8.4
2015,LU,F,Y16-24,AC521,1-3,14.8
2022,LU,F,Y16-24,AC521,1-3,64.1
2006,HU,F,Y16-24,AC521,1-3,27.3
2015,HU,F,Y16-24,AC521,1-3,50
2022,HU,F,Y16-24,AC521,1-3,60.4
2006,MT,F,Y16-24,AC521,1-3,17.9
2015,MT,F,Y16-24,AC521,1-3,35.4
2022,MT,F,Y16-24,AC521,1-3,46.7
2006,NL,F,Y16-24,AC521,1-3,27.9
2015,NL,F,Y16-24,AC521,1-3,22.4
2022,NL,F,Y16-24,AC521,1-3,43
2006,AT,F,Y16-24,AC521,1-3,42.5
2015,AT,F,Y16-24,AC521,1-3,34
2022,AT,F,Y16-24,AC521,1-3,47.9
2006,PL,F,Y16-24,AC521,1-3,37.4
2015,PL,F,Y16-24,AC521,1-3,55.4
2022,PL,F,Y16-24,AC521,1-3,72.3
2006,PT,F,Y16-24,AC521,1-3,21.1
2015,PT,F,Y16-24,AC521,1-3,29.1
2022,PT,F,Y16-24,AC521,1-3,52
2015,RO,F,Y16-24,AC521,1-3,46.6
2022,RO,F,Y16-24,AC521,1-3,28
2015,SI,F,Y16-24,AC521,1-3,52.5
2022,SI,F,Y16-24,AC521,1-3,29.8
2006,SK,F,Y16-24,AC521,1-3,37.9
2015,SK,F,Y16-24,AC521,1-3,44.2
2022,SK,F,Y16-24,AC521,1-3,57.2
2006,FI,F,Y16-24,AC521,1-3,44.4
2006,SE,F,Y16-24,AC521,1-3,42.2
2015,SE,F,Y16-24,AC521,1-3,34.8
2022,SE,F,Y16-24,AC521,1-3,56.8
2006,NO,F,Y16-24,AC521,1-3,15.5
2015,NO,F,Y16-24,AC521,1-3,46.5
2022,NO,F,Y16-24,AC521,1-3,53.4
2015,CH,F,Y16-24,AC521,1-3,36
2022,CH,F,Y16-24,AC521,1-3,41.3
2006,UK,F,Y16-24,AC521,1-3,18.2
2015,UK,F,Y16-24,AC521,1-3,34.9
2015,ME,F,Y16-24,AC521,1-3,45.2
2022,ME,F,Y16-24,AC521,1-3,25.5
2015,MK,F,Y16-24,AC521,1-3,35.9
2015,RS,F,Y16-24,AC521,1-3,49.4
2022,RS,F,Y16-24,AC521,1-3,47.9
2022,TR,F,Y16-24,AC521,1-3,37.2
2006,BE,T,Y25-34,AC521,1-3,37.4
2015,BE,T,Y25-34,AC521,1-3,41.3
2022,BE,T,Y25-34,AC521,1-3,40.4
2006,BG,T,Y25-34,AC521,1-3,28
2015,BG,T,Y25-34,AC521,1-3,40.4
2022,BG,T,Y25-34,AC521,1-3,24.2
2006,CZ,T,Y25-34,AC521,1-3,43.4
2015,CZ,T,Y25-34,AC521,1-3,40.7
2022,CZ,T,Y25-34,AC521,1-3,47.8
2006,DK,T,Y25-34,AC521,1-3,34.7
2015,DK,T,Y25-34,AC521,1-3,55.6
2022,DK,T,Y25-34,AC521,1-3,50.6
2006,DE,T,Y25-34,AC521,1-3,37.8
2015,DE,T,Y25-34,AC521,1-3,43.8
2006,EE,T,Y25-34,AC521,1-3,32.4
2015,EE,T,Y25-34,AC521,1-3,36.4
2022,EE,T,Y25-34,AC521,1-3,46.5
2006,IE,T,Y25-34,AC521,1-3,30.9
2015,IE,T,Y25-34,AC521,1-3,37.8
2022,IE,T,Y25-34,AC521,1-3,46.5
2006,EL,T,Y25-34,AC521,1-3,31.1
2015,EL,T,Y25-34,AC521,1-3,56.5
2022,EL,T,Y25-34,AC521,1-3,41.8
2006,ES,T,Y25-34,AC521,1-3,28
2015,ES,T,Y25-34,AC521,1-3,33.6
2022,ES,T,Y25-34,AC521,1-3,42.2
2006,FR,T,Y25-34,AC521,1-3,33
2015,FR,T,Y25-34,AC521,1-3,35.8
2022,FR,T,Y25-34,AC521,1-3,40.8
2015,HR,T,Y25-34,AC521,1-3,38.6
2022,HR,T,Y25-34,AC521,1-3,35.6
2006,IT,T,Y25-34,AC521,1-3,29
2015,IT,T,Y25-34,AC521,1-3,34.8
2022,IT,T,Y25-34,AC521,1-3,40.7
2006,CY,T,Y25-34,AC521,1-3,30.2
2015,CY,T,Y25-34,AC521,1-3,44.1
2022,CY,T,Y25-34,AC521,1-3,33.2
2006,LV,T,Y25-34,AC521,1-3,39.3
2015,LV,T,Y25-34,AC521,1-3,42.3
2022,LV,T,Y25-34,AC521,1-3,27.4
2006,LT,T,Y25-34,AC521,1-3,44.9
2015,LT,T,Y25-34,AC521,1-3,45.2
2022,LT,T,Y25-34,AC521,1-3,43.1
2006,LU,T,Y25-34,AC521,1-3,27.3
2015,LU,T,Y25-34,AC521,1-3,36.8
2022,LU,T,Y25-34,AC521,1-3,43.9
2006,HU,T,Y25-34,AC521,1-3,30
2015,HU,T,Y25-34,AC521,1-3,42
2022,HU,T,Y25-34,AC521,1-3,47
2006,MT,T,Y25-34,AC521,1-3,25.4
2015,MT,T,Y25-34,AC521,1-3,28.7
2022,MT,T,Y25-34,AC521,1-3,35.5
2006,NL,T,Y25-34,AC521,1-3,39.1
2015,NL,T,Y25-34,AC521,1-3,42.1
2022,NL,T,Y25-34,AC521,1-3,37.6
2006,AT,T,Y25-34,AC521,1-3,25.2
2015,AT,T,Y25-34,AC521,1-3,43.6
2022,AT,T,Y25-34,AC521,1-3,46.7
2006,PL,T,Y25-34,AC521,1-3,39.6
2015,PL,T,Y25-34,AC521,1-3,54.5
2022,PL,T,Y25-34,AC521,1-3,47.4
2006,PT,T,Y25-34,AC521,1-3,26.6
2015,PT,T,Y25-34,AC521,1-3,36.7
2022,PT,T,Y25-34,AC521,1-3,40.6
2015,RO,T,Y25-34,AC521,1-3,41.8
2022,RO,T,Y25-34,AC521,1-3,46.6
2006,SI,T,Y25-34,AC521,1-3,30.7
2015,SI,T,Y25-34,AC521,1-3,43.1
2022,SI,T,Y25-34,AC521,1-3,35.1
2006,SK,T,Y25-34,AC521,1-3,36
2015,SK,T,Y25-34,AC521,1-3,39.3
2022,SK,T,Y25-34,AC521,1-3,48.4
2006,FI,T,Y25-34,AC521,1-3,37.7
2015,FI,T,Y25-34,AC521,1-3,47
2022,FI,T,Y25-34,AC521,1-3,51.3
2006,SE,T,Y25-34,AC521,1-3,43.3
2015,SE,T,Y25-34,AC521,1-3,48.7
2022,SE,T,Y25-34,AC521,1-3,39.9
2006,IS,T,Y25-34,AC521,1-3,29.9
2015,IS,T,Y25-34,AC521,1-3,43.8
2006,NO,T,Y25-34,AC521,1-3,30.4
2015,NO,T,Y25-34,AC521,1-3,38.5
2022,NO,T,Y25-34,AC521,1-3,49
2015,CH,T,Y25-34,AC521,1-3,39
2022,CH,T,Y25-34,AC521,1-3,44.3
2006,UK,T,Y25-34,AC521,1-3,32.2
2015,UK,T,Y25-34,AC521,1-3,43.2
2015,ME,T,Y25-34,AC521,1-3,38.4
2022,ME,T,Y25-34,AC521,1-3,30.6
2015,MK,T,Y25-34,AC521,1-3,29.5
2015,RS,T,Y25-34,AC521,1-3,38.3
2022,RS,T,Y25-34,AC521,1-3,41.9
2022,TR,T,Y25-34,AC521,1-3,28.8
2006,BE,M,Y25-34,AC521,1-3,36.1
2015,BE,M,Y25-34,AC521,1-3,39.8
2022,BE,M,Y25-34,AC521,1-3,41.4
2006,BG,M,Y25-34,AC521,1-3,25.4
2015,BG,M,Y25-34,AC521,1-3,31.2
2022,BG,M,Y25-34,AC521,1-3,33.8
2006,CZ,M,Y25-34,AC521,1-3,43.9
2015,CZ,M,Y25-34,AC521,1-3,38
2022,CZ,M,Y25-34,AC521,1-3,49.1
2006,DK,M,Y25-34,AC521,1-3,30.5
2015,DK,M,Y25-34,AC521,1-3,56.8
2022,DK,M,Y25-34,AC521,1-3,50
2006,DE,M,Y25-34,AC521,1-3,37.7
2015,DE,M,Y25-34,AC521,1-3,42.9
2006,EE,M,Y25-34,AC521,1-3,30.2
2015,EE,M,Y25-34,AC521,1-3,38.8
2022,EE,M,Y25-34,AC521,1-3,45.9
2006,IE,M,Y25-34,AC521,1-3,31.9
2015,IE,M,Y25-34,AC521,1-3,33.2
2022,IE,M,Y25-34,AC521,1-3,41
2006,EL,M,Y25-34,AC521,1-3,30
2015,EL,M,Y25-34,AC521,1-3,56.3
2022,EL,M,Y25-34,AC521,1-3,43.8
2006,ES,M,Y25-34,AC521,1-3,27.5
2015,ES,M,Y25-34,AC521,1-3,33.4
2022,ES,M,Y25-34,AC521,1-3,41.5
2006,FR,M,Y25-34,AC521,1-3,28.6
2015,FR,M,Y25-34,AC521,1-3,32.1
2022,FR,M,Y25-34,AC521,1-3,37.3
2015,HR,M,Y25-34,AC521,1-3,40.2
2022,HR,M,Y25-34,AC521,1-3,29.6
2006,IT,M,Y25-34,AC521,1-3,28.7
2015,IT,M,Y25-34,AC521,1-3,37.3
2022,IT,M,Y25-34,AC521,1-3,39
2006,CY,M,Y25-34,AC521,1-3,25.8
2015,CY,M,Y25-34,AC521,1-3,44
2022,CY,M,Y25-34,AC521,1-3,34.4
2006,LV,M,Y25-34,AC521,1-3,36.9
2015,LV,M,Y25-34,AC521,1-3,40.9
2022,LV,M,Y25-34,AC521,1-3,23.5
2006,LT,M,Y25-34,AC521,1-3,47.9
2015,LT,M,Y25-34,AC521,1-3,46.3
2022,LT,M,Y25-34,AC521,1-3,43.5
2006,LU,M,Y25-34,AC521,1-3,26.9
2015,LU,M,Y25-34,AC521,1-3,33.8
2022,LU,M,Y25-34,AC521,1-3,46.4
2006,HU,M,Y25-34,AC521,1-3,23.5
2015,HU,M,Y25-34,AC521,1-3,41.8
2022,HU,M,Y25-34,AC521,1-3,47.6
2006,MT,M,Y25-34,AC521,1-3,23.6
2015,MT,M,Y25-34,AC521,1-3,31.6
2022,MT,M,Y25-34,AC521,1-3,40.2
2006,NL,M,Y25-34,AC521,1-3,31.5
2015,NL,M,Y25-34,AC521,1-3,34.6
2022,NL,M,Y25-34,AC521,1-3,30
2006,AT,M,Y25-34,AC521,1-3,24
2015,AT,M,Y25-34,AC521,1-3,38.4
2022,AT,M,Y25-34,AC521,1-3,44.5
2006,PL,M,Y25-34,AC521,1-3,37.4
2015,PL,M,Y25-34,AC521,1-3,51.5
2022,PL,M,Y25-34,AC521,1-3,45.6
2006,PT,M,Y25-34,AC521,1-3,22.4
2015,PT,M,Y25-34,AC521,1-3,34.8
2022,PT,M,Y25-34,AC521,1-3,50.6
2015,RO,M,Y25-34,AC521,1-3,43.2
2022,RO,M,Y25-34,AC521,1-3,43.1
2006,SI,M,Y25-34,AC521,1-3,31
2015,SI,M,Y25-34,AC521,1-3,43.6
2022,SI,M,Y25-34,AC521,1-3,38.6
2006,SK,M,Y25-34,AC521,1-3,39.6
2015,SK,M,Y25-34,AC521,1-3,35.6
2022,SK,M,Y25-34,AC521,1-3,49
2006,FI,M,Y25-34,AC521,1-3,35.6
2015,FI,M,Y25-34,AC521,1-3,47.3
2022,FI,M,Y25-34,AC521,1-3,54.5
2006,SE,M,Y25-34,AC521,1-3,42.2
2015,SE,M,Y25-34,AC521,1-3,53.6
2022,SE,M,Y25-34,AC521,1-3,37.1
2006,IS,M,Y25-34,AC521,1-3,26.3
2015,IS,M,Y25-34,AC521,1-3,33.1
2006,NO,M,Y25-34,AC521,1-3,23.6
2015,NO,M,Y25-34,AC521,1-3,41.1
2022,NO,M,Y25-34,AC521,1-3,45.3
2015,CH,M,Y25-34,AC521,1-3,35.7
2022,CH,M,Y25-34,AC521,1-3,46.8
2006,UK,M,Y25-34,AC521,1-3,29.7
2015,UK,M,Y25-34,AC521,1-3,40
2015,ME,M,Y25-34,AC521,1-3,33.9
2022,ME,M,Y25-34,AC521,1-3,28.6
2015,MK,M,Y25-34,AC521,1-3,30.5
2015,RS,M,Y25-34,AC521,1-3,41.4
2022,RS,M,Y25-34,AC521,1-3,43.8
2022,TR,M,Y25-34,AC521,1-3,25
2006,BE,F,Y25-34,AC521,1-3,38.5
2015,BE,F,Y25-34,AC521,1-3,42.5
2022,BE,F,Y25-34,AC521,1-3,39.7
2006,BG,F,Y25-34,AC521,1-3,29.3
2015,BG,F,Y25-34,AC521,1-3,47.2
2022,BG,F,Y25-34,AC521,1-3,18.2
2006,CZ,F,Y25-34,AC521,1-3,42.8
2015,CZ,F,Y25-34,AC521,1-3,42.6
2022,CZ,F,Y25-34,AC521,1-3,47
2006,DK,F,Y25-34,AC521,1-3,37.7
2015,DK,F,Y25-34,AC521,1-3,54.7
2022,DK,F,Y25-34,AC521,1-3,51
2006,DE,F,Y25-34,AC521,1-3,37.9
2015,DE,F,Y25-34,AC521,1-3,44.5
2006,EE,F,Y25-34,AC521,1-3,33.8
2015,EE,F,Y25-34,AC521,1-3,35
2022,EE,F,Y25-34,AC521,1-3,46.9
2006,IE,F,Y25-34,AC521,1-3,30.2
2015,IE,F,Y25-34,AC521,1-3,40.6
